obs_idx,model,benchmark,score,pit
81,kimi-k2.7-code,GBAEval,0.0085265631089688,0.147
82,trinity-large-thinking,CritPt,0.0085714285714285,0.6505
83,kimi-k2.6,GBAEval,0.0086249321153157,0.1335
84,claude-3-5-sonnet-20241022,EnigmaEval,0.0091,0.289
85,MiniMax-M3,GBAEval,0.009136320401503,0.264
86,gemini-1.0-pro-001,BioLP-bench,0.01,0.28
87,deepseek-chat,Chess Puzzles,0.01,0.019
88,gpt-5-nano-2025-08-07_minimal,Chess Puzzles,0.01,0.1545
89,o1-2024-12-17_high,APEX Agents,0.011,0.0
90,gpt-4o-2024-11-20,APEX Agents,0.011,0.201
91,DeepSeek-R1,CritPt,0.011,0.5395
92,gemini-2.5-flash,CritPt,0.011,0.594
93,gemini-2.0-flash-thinking-exp-01-21,EnigmaEval,0.011,0.2135
94,gpt-4-0613,OTIS Mock AIME 2024-2025,0.0111111111111111,0.1695
95,gemini-1.0-pro-001,OTIS Mock AIME 2024-2025,0.0111111111111111,0.464
96,gemini-3.1-flash-lite,CritPt,0.0114285714285714,0.363
97,gpt-oss-120b_high,CritPt,0.0114285714285714,0.248
98,claude-sonnet-4-5-20250929_unknown,CritPt,0.0114285714285714,0.1765
99,glm-4.6,CritPt,0.0114285714285714,0.653
100,claude-sonnet-5_high,CritPt,0.0114285714285714,0.027
101,gemini-3-pro-preview,Remote Labor Index,0.0125,0.0565
102,ChatGPT agent,Remote Labor Index,0.0125,0.5185
103,o3-mini-2025-01-31_low,GSO-Bench,0.013,0.2405
104,o3-mini-2025-01-31_high,GSO-Bench,0.013,0.0685
105,gemma-2-27b-it,OTIS Mock AIME 2024-2025,0.0138888888888888,0.1865
106,o3-2025-04-16_high,CritPt,0.0139999999999999,0.077
107,amazon.nova-micro-v1:0,BioLP-bench,0.0139999999999999,0.3765
108,Mixtral-8x7B-Instruct-v0.1,BioLP-bench,0.0139999999999999,0.594
109,Llama-4-Maverick-17B-128E-Instruct,VisualToolBench,0.0141,0.2545
110,gpt-oss-20b_high,CritPt,0.0142857142857143,0.61
111,gpt-5.5_none,CritPt,0.0142857142857143,0.225
112,gemma-4-31b-it,CritPt,0.0142857142857143,0.2695
113,codestral-2405,SWE-Bench Pro,0.0151,0.27
114,gpt-5.6-luna_low,DeepSWE,0.0154867256637168,0.0035
115,Llama-4-Scout-17B-16E-Instruct,VisualToolBench,0.0158,0.7575
116,curie,GSM8K,0.016,0.2235
117,claude-3-haiku-20240307,BioLP-bench,0.016,0.303
118,gpt-5-2025-08-07_unknown,Remote Labor Index,0.0167,0.1575
119,glm-4.7,CritPt,0.0171020408163265,0.3515
120,DeepSeek-V3.1-Terminus,CritPt,0.0171428571428571,0.4815
121,Llama-3.1-8B-Instruct,WeirdML,0.0173,0.007
122,gemini-2.5-flash,APEX Agents,0.018,0.037
123,opt-66b,GSM8K,0.018,0.091
124,claude-3-haiku-20240307,OTIS Mock AIME 2024-2025,0.0180555555555555,0.431
125,Llama-3.1-8B-Instruct,BioLP-bench,0.019,0.543
126,gpt-5.1-2025-11-13_none,EnigmaEval,0.0194,0.402
127,claude-2.1,OTIS Mock AIME 2024-2025,0.0194444444444444,0.471
128,mistral-large-2402,OTIS Mock AIME 2024-2025,0.0194444444444444,0.3365
129,gemini-2.5-pro,CritPt,0.02,0.497
130,gpt-5.6-terra_none,CritPt,0.02,0.571
131,nemotron-3-ultra,ProofBench,0.02,0.198
132,Inkling,ProofBench,0.02,0.5225
133,nova-premier,VisualToolBench,0.02,0.5315
134,gpt-5.6-luna_none,Chess Puzzles,0.02,0.1125
135,gpt-5.2-2025-12-11_unknown,Remote Labor Index,0.0208,0.2695
136,claude-sonnet-4-5-20250929_unknown,Remote Labor Index,0.0208,0.4505
137,claude-sonnet-4-5-20250929,Remote Labor Index,0.0208,0.532
138,grok-3,APEX Agents,0.021,0.0905
139,gpt-4.1-2025-04-14,EnigmaEval,0.0217,0.429
140,gpt-3.5-turbo-0125,OTIS Mock AIME 2024-2025,0.0222222222222222,0.683
141,claude-3-7-sonnet-20250219,EnigmaEval,0.0226,0.524
142,step-3.7-flash,CritPt,0.0228571428571429,0.5595
143,gemini-2.5-pro-preview-05-06,EnigmaEval,0.0236,0.1535
144,kimi-k2.6,EBR-bench,0.0238095238095238,0.1115
145,claude-sonnet-4-5-20250929,EBR-bench,0.0238095238095238,0.2065
146,grok-build-0.1,GBAEval,0.0238125353588441,0.214
147,mistral-large-2402,BioLP-bench,0.024,0.36
148,deepseek-v4-pro_max,FrontierMath Tier 4,0.024390243902439,0.0115
149,gpt-5-nano-2025-08-07_high,FrontierMath Tier 4,0.024390243902439,0.6065
150,claude-opus-4-1-20250805_32K,FrontierMath Tier 4,0.024390243902439,0.8635
151,claude-sonnet-4-5-20250929_32K,FrontierMath Tier 4,0.024390243902439,0.401
152,claude-3-opus-20240229,BioLP-bench,0.025,0.0585
153,Manus 1.0,Remote Labor Index,0.025,0.5935
154,Hermes-2-Theta-Llama-3-70B,OTIS Mock AIME 2024-2025,0.025,0.42
155,claude-2.0,OTIS Mock AIME 2024-2025,0.025,0.5235
156,claude-3-sonnet-20240229,OTIS Mock AIME 2024-2025,0.025,0.3705
157,Llama-3.1-8B-Instruct,OTIS Mock AIME 2024-2025,0.025,0.7105
158,Manus 1.5,Remote Labor Index,0.0250099999999999,0.6015
159,gpt-5.2-2025-12-11_medium,Remote Labor Index,0.0250199999999999,0.269
160,gpt-5.6-luna_low,CritPt,0.0257142857142857,0.625
161,Llama-3.1-70B-Instruct,BioLP-bench,0.026,0.136
162,amazon.nova-lite-v1:0,BioLP-bench,0.026,0.2505
163,claude-3-sonnet-20240229,BioLP-bench,0.026,0.3465
164,Llama-3.2-90B-Vision-Instruct,OTIS Mock AIME 2024-2025,0.0263888888888888,0.149
165,gemini-2.5-flash-preview-05-20,EnigmaEval,0.027,0.257
166,gpt-4o-2024-11-20,Humanity's Last Exam,0.0272,0.3685
167,qwen3.7-plus,OS World 2,0.0279999999999999,0.078
168,qwen3.6-plus,CritPt,0.0285714285714286,0.2315
169,DeepSeek-V3.2-Exp_thinking,CritPt,0.0285714285714286,0.7215
170,Manus_1.6 (Max),Remote Labor Index,0.0292,0.6195
171,GLM-4.5-Air,GSO-Bench,0.0294,0.6285
172,MiniMax-M2.7,ProofBench,0.03,0.206
173,gpt-5.4-mini-2026-03-17_none,Chess Puzzles,0.03,0.2
174,gpt-5.4-nano-2026-03-17_none,Chess Puzzles,0.03,0.211
175,claude-sonnet-4-6_max,Chess Puzzles,0.03,0.0095
176,gemini-3.1-flash-lite,EnigmaEval,0.0304,0.28
177,claude-sonnet-4-20250514_unknown,EnigmaEval,0.0312,0.506
178,nemotron-3-ultra,CritPt,0.0314285714285714,0.7335
179,claude-sonnet-4-6_max,CritPt,0.0314285714285714,0.34
180,nemotron-3-super,CritPt,0.0314285714285714,0.831
181,kimi-k2.5,CritPt,0.0314285714285714,0.4365
182,kimi-k3_low,CritPt,0.0314285714285714,0.3435
183,glm-5.2_none,CritPt,0.0314285714285714,0.714
184,Mixtral-8x22B-Instruct-v0.1,WeirdML,0.0317,0.12
185,gpt-4.5-preview-2025-02-27,EnigmaEval,0.0318,0.7335
186,Llama-2-70b-chat-hf,MATH Level 5,0.0328549848942598,0.2265
187,kimi-k2.5,EnigmaEval,0.0338,0.055
188,gpt-oss-20b,TerminalBench,0.034,0.175
189,gpt-oss-20b_unknown,TerminalBench,0.034,0.4555
190,deepseek-v4-flash_high,CritPt,0.0342857142857143,0.685
191,gpt-3.5-turbo-0125,WeirdML,0.0348,0.0745
192,Mistral-7B-Instruct-v0.3,MATH Level 5,0.0359705438066465,0.4895
193,o4-mini-2025-04-16_high,GSO-Bench,0.036,0.0865
194,gpt-4o-mini-2024-07-18,Aider Polyglot,0.036,0.0585
195,Llama-3.1-70B-Instruct,OTIS Mock AIME 2024-2025,0.0361111111111111,0.188
196,gpt-4o-2024-08-06,SWE-Bench Pro (Private),0.0362,0.4765
197,amazon.nova-lite-v1:0,Humanity's Last Exam,0.0364,0.8395
198,open-mistral-7b,MATH Level 5,0.0368202416918429,0.624
199,Qwen2-VL-7B-Instruct,BALROG,0.037,0.1825
200,MiniMax-M3,CritPt,0.0371428571428571,0.5215
201,Ring-2.6-1T,CritPt,0.0371428571428571,0.589
202,mimo-v2.5,CritPt,0.0371428571428571,0.53
203,claude-opus-4-5-20251101_unknown,Remote Labor Index,0.0375,0.52
204,claude-3-7-sonnet-20250219,GSO-Bench,0.038,0.606
205,claude-3-7-sonnet-20250219_unknown,GSO-Bench,0.038,0.379
206,gemini-1.5-flash-001,OTIS Mock AIME 2024-2025,0.0388888888888888,0.4695
207,gemini-2.5-pro,GSO-Bench,0.039,0.2
208,kimi-k2.6,BlueprintBench 2,0.0390455531453362,0.2365
209,gemini-2.5-pro-preview-06-05,GSO-Bench,0.0392,0.046
210,glm-4.6,APEX Agents,0.04,0.266
211,mimo-v2.5-pro,CritPt,0.04,0.269
212,opt-175b,GSM8K,0.04,0.088
213,grok-4-1-fast-reasoning,ProofBench,0.04,0.447
214,MiniMax-M2.5,ProofBench,0.04,0.472
215,gpt-4-0613,Chess Puzzles,0.04,0.6875
216,claude-sonnet-4-5-20250929,Chess Puzzles,0.04,0.076
217,claude-opus-4-5-20251101,Chess Puzzles,0.04,0.0105
218,gpt-5.2-2025-12-11_none,Chess Puzzles,0.04,0.063
219,qwen3-max-2025-09-23,Chess Puzzles,0.04,0.083
220,claude-3-5-sonnet-20241022,Humanity's Last Exam,0.0408,0.2535
221,kimi-k2-thinking,APEX Agents,0.0409999999999999,0.0745
222,gemini-2.5-pro-exp-03-25,EnigmaEval,0.0414,0.1175
223,claude-opus-4-6_unknown,Remote Labor Index,0.0417,0.404
224,claude-opus-4-6,Remote Labor Index,0.0417,0.6265
225,qwen2-72b-instruct,The Agent Company,0.042,0.247
226,Llama-3.1-405B-Instruct,BioLP-bench,0.042,0.103
227,claude-3-7-sonnet-20250219_unknown,EnigmaEval,0.0423,0.652
228,Meta-Llama-3-70B-Instruct,OTIS Mock AIME 2024-2025,0.0430555555555555,0.5365
229,claude-3-5-haiku-20241022,OTIS Mock AIME 2024-2025,0.0430555555555555,0.1875
230,deepseek-coder-1.3b-base,GSM8K,0.044,0.507
231,amazon.nova-pro-v1:0,Humanity's Last Exam,0.044,0.807
232,claude-sonnet-4-20250514_unknown,VisualToolBench,0.0444,0.4615
233,Llama-3.1-Tulu-3-70B-DPO,OTIS Mock AIME 2024-2025,0.0444444444444444,0.232
234,claude-sonnet-4-20250514,VisualToolBench,0.0448,0.577
235,mistral-medium-2505,Humanity's Last Exam,0.0452,0.2735
236,glm-5.1,CritPt,0.0457142857142857,0.3795
237,gemini-1.5-flash-8b-001,OTIS Mock AIME 2024-2025,0.0458333333333333,0.659
238,claude-3-5-sonnet-20241022,GSO-Bench,0.046,0.7695
239,gemini-1.5-pro-002,Humanity's Last Exam,0.046,0.535
240,MiniMax-M3,OS World 2,0.046,0.3365
241,kimi-k2.6,OS World 2,0.046,0.145
242,gemma-3-4b-it,SimpleQA Verified,0.046046046046046,0.3595
243,gemini-2.5-flash,VisualToolBench,0.0469,0.6485
244,gpt-oss-120b,APEX Agents,0.047,0.3405
245,claude-opus-4-1-20250805,VisualToolBench,0.0471,0.1615
246,claude-3-opus-20240229,OTIS Mock AIME 2024-2025,0.0472222222222222,0.139
247,gemini-3.5-flash_high,EBR-bench,0.0476190476190476,0.143
248,gpt-5.1-2025-11-13_high,CritPt,0.0485714285714286,0.492
249,gpt-5.6-luna_medium,CritPt,0.0485714285714286,0.6405
250,o4-mini-2025-04-16_high,FrontierMath Tier 4,0.048780487804878,0.576
251,claude-opus-4-5-20251101_32K,FrontierMath Tier 4,0.048780487804878,0.3855
252,gemma-3-27b-it,Aider Polyglot,0.049,0.02
253,claude-sonnet-4-20250514,GSO-Bench,0.049,0.5615
254,Kimi-K2-Instruct,GSO-Bench,0.049,0.54
255,Qwen3-Coder-480B-A35B-Instruct,GSO-Bench,0.049,0.448
256,claude-sonnet-4-20250514_unknown,GSO-Bench,0.049,0.5185
257,Meta-Llama-3-70B-Instruct,Cybench,0.05,0.726
258,Qwen2.5-VL-72B-Instruct,OS World (Screenshot),0.05,0.043
259,gpt-5.4-nano-2026-03-17_high,ProofBench,0.05,0.0895
260,inkling-small,ProofBench,0.05,0.028
261,gpt-5.6-terra_none,Chess Puzzles,0.05,0.127
262,gemma-4-31b-it_minimal,Chess Puzzles,0.05,0.1075
263,claude-3-opus-20240229,Chess Puzzles,0.05,0.6155
264,gpt-5.4-2026-03-05_none,Chess Puzzles,0.05,0.1235
265,claude-sonnet-4-6_high,Chess Puzzles,0.05,0.02
266,Llama-3.3-70B-Instruct,OTIS Mock AIME 2024-2025,0.0513888888888888,0.1895
267,gpt-5.6-sol_none,CritPt,0.0514285714285714,0.733
268,Yi-34B-Chat,MATH Level 5,0.0514539274924471,0.1835
269,claude-opus-4-1-20250805_unknown,VisualToolBench,0.0516,0.0985
270,Llama-4-Maverick-17B-128E-Instruct,SWE-Bench Pro,0.0524,0.034
271,mistral-small-2501,OTIS Mock AIME 2024-2025,0.0527777777777777,0.3005
272,gpt-4.1-2025-04-14,Humanity's Last Exam,0.054,0.162
273,Mistral-7B-Instruct-v0.2,GPQA Diamond Chemistry,0.054,0.158
274,ministral-3b-2410,SimpleQA Verified,0.0542797494780793,0.367
275,Inkling_xhigh,CritPt,0.0542857142857143,0.3345
276,gpt-4.5-preview-2025-02-27,Humanity's Last Exam,0.0544,0.2365
277,Mistral-7B-Instruct-v0.2,GPQA Main Chemistry,0.055,0.08
278,gpt-4.1-2025-04-14,VisualToolBench,0.0552,0.8665
279,codestral-2501,SimpleQA Verified,0.055613850996852,0.2795
280,claude-opus-4-20250514_unknown,EnigmaEval,0.0557,0.6155
281,gemini-2.5-pro-preview-06-05,EnigmaEval,0.0557,0.253
282,claude-sonnet-4-5-20250929,VisualToolBench,0.0559999999999999,0.295
283,o1-2024-12-17_unknown,EnigmaEval,0.0565,0.6865
284,Llama-4-Maverick-17B-128E-Instruct,Humanity's Last Exam,0.0567999999999999,0.5325
285,amazon.nova-pro-v1:0,The Agent Company,0.057,0.159
286,mistral-small-2503,OTIS Mock AIME 2024-2025,0.0583333333333333,0.275
287,gpt-oss-20b,SimpleQA Verified,0.0594503645541222,0.152
288,claude-sonnet-4-5-20250929_unknown,EnigmaEval,0.059966,0.5115
289,glm-4.7,ProofBench,0.06,0.332
290,amazon.nova-pro-v1:0,BioLP-bench,0.06,0.418
291,gpt-4.1-2025-04-14,Chess Puzzles,0.06,0.3235
292,o3-mini-2025-01-31_low,Chess Puzzles,0.06,0.387
293,gpt-4-turbo-2024-04-09,Chess Puzzles,0.06,0.6925
294,glm-4.7,Chess Puzzles,0.06,0.106
295,claude-3-5-sonnet-20240620,BioLP-bench,0.061,0.1245
296,DeepSeek-V3,BioLP-bench,0.061,0.058
297,qwen-turbo-2024-11-01,OTIS Mock AIME 2024-2025,0.0611111111111111,0.244
298,Meta-Llama-3-8B-Instruct,MATH Level 5,0.0612726586102719,0.1885
299,o1-pro-2025-03-19,EnigmaEval,0.0613999999999999,0.8455
300,MiniMax-M2.5,APEX Agents,0.062,0.338
301,claude-sonnet-4-5-20250929_unknown,VisualToolBench,0.062,0.0945
302,gpt-5.5_unknown,Remote Labor Index,0.0625,0.3635
303,gpt-5.5-codex,Remote Labor Index,0.0625,0.68
304,gpt-4o-2024-05-13,OTIS Mock AIME 2024-2025,0.0625,0.105
305,gpt-4o-2024-11-20,OTIS Mock AIME 2024-2025,0.0625,0.1505
306,MiniMax-M2.5,CL-Bench Life,0.063,0.0955
307,gpt-4o-2024-08-06,OTIS Mock AIME 2024-2025,0.0638888888888888,0.1045
308,deepseek-llm-67b-chat,MATH Level 5,0.0639161631419939,0.368
309,claude-3-5-sonnet-20240620,OTIS Mock AIME 2024-2025,0.0652777777777777,0.0355
310,gemini-2.0-flash-thinking-exp-01-21,Humanity's Last Exam,0.0655999999999999,0.5205
311,gemini-2.5-pro,APEX Agents,0.066,0.1555
312,Llama-3.2-1B-Instruct,BALROG,0.066,0.32
313,gpt-4-turbo-2024-04-09,OTIS Mock AIME 2024-2025,0.0666666666666666,0.2735
314,gemini-3.5-flash_unknown,GBAEval,0.0670136640255754,0.36
315,gemma-3-12b-it,SimpleQA Verified,0.0670335167583792,0.303
316,claude-sonnet-4-6_unknown,BlueprintBench 2,0.0672451193058566,0.436
317,falcon-7b,GSM8K,0.068,0.194
318,gpt-5.1-2025-11-13_none,Humanity's Last Exam,0.068,0.387
319,gemini-1.5-pro-001,BioLP-bench,0.068,0.3085
320,gemini-1.5-pro-001,OTIS Mock AIME 2024-2025,0.0680555555555555,0.117
321,o4-mini-2025-04-16_medium,EnigmaEval,0.0681,0.7825
322,ministral-8b-2410,SimpleQA Verified,0.0681699003670686,0.4205
323,claude-opus-4-6,EnigmaEval,0.0684,0.1045
324,claude-opus-4-20250514_unknown,GSO-Bench,0.0686,0.4445
325,mimo-v2-pro_high,CL-Bench Life,0.069,0.4455
326,gemini-3-pro-preview,CritPt,0.069,0.2415
327,claude-opus-4-20250514,GSO-Bench,0.069,0.6115
328,gpt-5-2025-08-07_high,GSO-Bench,0.069,0.024
329,gpt-4o-mini-2024-07-18,OTIS Mock AIME 2024-2025,0.0694444444444444,0.467
330,deepseek-v3.2,APEX Agents,0.07,0.41
331,gpt-5.6-sol_none,Chess Puzzles,0.07,0.1015
332,gpt-5-mini-2025-08-07_minimal,Chess Puzzles,0.07,0.309
333,deepseek-v4-pro_none,Chess Puzzles,0.07,0.3275
334,claude-opus-4-7_max,Chess Puzzles,0.07,0.002
335,claude-opus-4-1-20250805,Chess Puzzles,0.07,0.2105
336,o1-2024-12-17_low,Chess Puzzles,0.07,0.2905
337,gpt-4.1-mini-2025-04-14,Chess Puzzles,0.07,0.4495
338,claude-opus-4-6_low,Mystery Game Puzzles,0.07,0.3135
339,claude-2.1,WeirdML,0.0706,0.2095
340,deepseek-v4-flash_max,CritPt,0.0714285714285714,0.853
341,claude-opus-4-1-20250805_unknown,EnigmaEval,0.071791,0.772
342,kimi-k2-thinking,PostTrainBench,0.0725,0.212
343,qwen2.5-32b-instruct,OTIS Mock AIME 2024-2025,0.0736111111111111,0.2865
344,deepseek-v3.2,CL-Bench Life,0.074,0.1885
345,qwen3-max-2025-09-23,PostTrainBench,0.0742,0.1765
346,glm-4.7,PostTrainBench,0.0748,0.0905
347,Mixtral-8x22B-Instruct-v0.1,Cybench,0.075,0.942
348,Llama-3.1-405B-Instruct,Cybench,0.075,0.4255
349,gemini-1.5-pro-001-feb24,Cybench,0.075,0.3325
350,claude-opus-4-6_max,EnigmaEval,0.076,0.0115
351,claude-sonnet-4-20250514_unknown,Humanity's Last Exam,0.0776,0.248
352,Llama-4-Scout-17B-16E-Instruct,OTIS Mock AIME 2024-2025,0.0777777777777777,0.2675
353,mistral-large-2411,OTIS Mock AIME 2024-2025,0.0777777777777777,0.229
354,qwen2.5-7b-instruct,BALROG,0.078,0.123
355,muse-spark-1.1,GBAEval,0.0791725771495411,0.216
356,claude-opus-4-1-20250805,EBR-bench,0.079365,0.4375
357,o1-2024-12-17_unknown,Humanity's Last Exam,0.0796,0.082
358,gpt-5.5_low,CritPt,0.08,0.5685
359,kimi-k2.6,CritPt,0.08,0.539
360,grok-4.3_high,CritPt,0.08,0.73
361,grok-4.3_high,GDP.pdf,0.08,0.0645
362,deepseek-v3.2,ProofBench,0.08,0.6935
363,gemini-1.5-pro-002,The Agent Company,0.08,0.06
364,claude-haiku-4-5-20251001_32K,Chess Puzzles,0.08,0.294
365,claude-sonnet-4-6_medium,Chess Puzzles,0.08,0.0785
366,claude-3-7-sonnet-20250219_unknown,Humanity's Last Exam,0.0804,0.2365
367,qwen2.5-72b-instruct,OTIS Mock AIME 2024-2025,0.0805555555555555,0.27
368,GLM-4.5-Air,Humanity's Last Exam,0.0812,0.815
369,o1-pro-2025-03-19,Humanity's Last Exam,0.0812,0.2435
370,gpt-5-mini-2025-08-07_unknown,EnigmaEval,0.081926,0.8175
371,inkling-small,CritPt,0.0828571428571429,0.61
372,claude-sonnet-4-6_max,OS World 2,0.083,0.6165
373,glm-4.5,Humanity's Last Exam,0.0832,0.641
374,claude-opus-4-8_unknown,Remote Labor Index,0.0833,0.731
375,Llama-4-Maverick-17B-128E-Instruct,MultiNRC,0.0843999999999999,0.05
376,claude-3-5-sonnet-20241022,OTIS Mock AIME 2024-2025,0.0847222222222222,0.0085
377,mistral-large-2407,OTIS Mock AIME 2024-2025,0.0847222222222222,0.287
378,granite-4.0-h-small,SimpleQA Verified,0.0856983861992209,0.299
379,gemini-3.1-flash-lite,Humanity's Last Exam,0.0864,0.15
380,glm-4.7,APEX Agents,0.087,0.2655
381,o3-2025-04-16_high,GSO-Bench,0.088,0.23
382,claude-haiku-4-5-20251001_unknown,APEX Agents,0.089,0.449
383,gpt-4.1-nano-2025-04-14,Aider Polyglot,0.089,0.0825
384,Llama-3.1-70B-Instruct,WeirdML,0.0897,0.0385
385,davinci,GSM8K,0.09,0.309
386,gpt-5.1-codex-max,ProofBench,0.09,0.111
387,gpt-5-mini-2025-08-07_high,ProofBench,0.09,0.287
388,o3-mini-2025-01-31_medium,Chess Puzzles,0.09,0.4275
389,gemma-4-26b-a4b-it,SimpleQA Verified,0.0905125408942202,0.3215
390,claude-sonnet-4-20250514,SWE-Bench Pro (Private),0.0906,0.4775
391,gpt-4o-mini-2024-07-18,SimpleQA Verified,0.0906344410876133,0.3075
392,mpt-7b,GSM8K,0.091,0.2675
393,qwen3.7-plus,CritPt,0.0914285714285714,0.8185
394,grok-build-0.1,CritPt,0.0914285714285714,0.575
395,Baichuan-7B,GSM8K,0.092,0.236
396,qwen3.5-9B,TerminalBench,0.092,0.5125
397,o4-mini-2025-04-16_high,EnigmaEval,0.0921,0.8615
398,gpt-5.4-nano-2026-03-17_xhigh,CritPt,0.0925306122448979,0.6775
399,LFM2-Audio-1.5B,AudioMultiChallenge,0.0929,0.3635
400,Mixtral-8x7B-Instruct-v0.1,MATH Level 5,0.0929003021148036,0.653
401,claude-sonnet-4-20250514_unknown,APEX Agents,0.093,0.6235
402,claude-sonnet-4-6_medium,OS World 2,0.093,0.6615
403,MiniMax-M2.1,PostTrainBench,0.0933,0.3105
404,swe-1.6,FrontierCode,0.094,0.4095
405,gpt-5.6-terra_low,CritPt,0.0942857142857143,0.743
406,DeepSeek-V3.2-Exp_thinking,CL-Bench Life,0.095,0.359
407,bloom,GSM8K,0.095,0.3705
408,MiniMax-M2.5,PostTrainBench,0.095,0.5135
409,mistral-large-2407,BioLP-bench,0.095,0.629
410,glm-5.2_max,EBR-bench,0.0952380952380952,0.271
411,qwen3.7-max,EBR-bench,0.0952380952380952,0.2705
412,glm-4.6,SWE-Bench Pro,0.0967,0.079
413,Llama-3.1-405B-Instruct,OTIS Mock AIME 2024-2025,0.0972222222222222,0.248
414,gpt-5.4-mini-2026-03-17_xhigh,FrontierMath Tier 4,0.0975609756097561,0.247
415,gemini-3-flash-preview,GSO-Bench,0.098,0.129
416,claude-3-haiku-20240307,WeirdML,0.0984,0.4055
417,gpt-4o-2024-11-20,GDPval,0.099,0.1775
418,Llama-4-Scout-17B-16E-Instruct,BioLP-bench,0.099,0.6615
419,claude-sonnet-4-5-20250929,PostTrainBench,0.0994,0.4135
420,open-mixtral-8x7b,MATH Level 5,0.0995090634441087,0.3045
421,gpt-5.4-mini-2026-03-17_xhigh,CritPt,0.1,0.824
422,kimi-k2.7-code,CritPt,0.1,0.7825
423,deepseek-v4-pro_high,CritPt,0.1,0.8815
424,claude-3-opus-20240229,Cybench,0.1,0.716
425,o1-mini-2024-09-12_medium,Cybench,0.1,0.141
426,o1-preview-2024-09-12,Cybench,0.1,0.041
427,gemini-3-flash-preview,GDP.pdf,0.1,0.1465
428,gemini-3.5-flash-lite_high,GDP.pdf,0.1,0.4785
429,deepseek-v4-pro_max,ProofBench,0.1,0.192
430,mistral-medium-2604,ProofBench,0.1,0.747
431,gpt-5.5_none,Chess Puzzles,0.1,0.2245
432,glm-5,Chess Puzzles,0.1,0.1495
433,claude-opus-4-6_64K,Chess Puzzles,0.1,0.0645
434,Llama-3.2-3B-Instruct,BALROG,0.101,0.385
435,gpt2-xl,METR Time Horizons,0.101046,0.685
436,gemini-2.5-pro,SWE-Bench Pro (Private),0.1014,0.2515
437,claude-3-sonnet-20240229,WeirdML,0.1016,0.293
438,openhands-lm-32b-v0.1,Aider Polyglot,0.102,0.4535
439,qwen3.7-plus,FrontierCode,0.102,0.0055
440,kimi-k2.5,PostTrainBench,0.1026,0.195
441,gpt-5.2-2025-12-11_unknown,EnigmaEval,0.1039,0.5415
442,gpt-4-turbo-2024-04-09,BioLP-bench,0.104,0.7645
443,gpt-oss-20b,MultiNRC,0.1043,0.689
444,GLM-4.5-Air,MultiNRC,0.1043,0.205
445,gpt-5-2025-08-07_unknown,EnigmaEval,0.1047,0.451
446,gemini-3.6-flash_high,CritPt,0.105714285714286,0.565
447,gemma-3-27b-it,SimpleQA Verified,0.1071071071071071,0.278
448,claude-opus-4-20250514_unknown,Humanity's Last Exam,0.1072,0.222
449,Phi-4-mini-instruct,SciCode,0.107638888888889,0.1315
450,open-mistral-nemo-2407,MATH Level 5,0.1082892749244713,0.3455
451,glm-4.7_high,CL-Bench Life,0.109,0.5655
452,gemini-2.5-flash-preview-05-20,Humanity's Last Exam,0.1096,0.444
453,LLaMA-7B,GSM8K,0.11,0.2895
454,grok-4.3_high,ProofBench,0.11,0.2325
455,codestral-2501,Aider Polyglot,0.111,0.7155
