obs_idx,model,benchmark,score,pit
51,gpt-5.3-codex,AISI CTF Suites - Technical Non-Expert,0.9538771266641964,0.333
52,gpt-5.4-2026-03-05_unknown,AISI CTF Suites - Technical Non-Expert,0.93139297803106,0.1695
53,o1-2024-12-17_unknown,AISI CTF Suites - Technical Non-Expert,0.6765013702623608,0.1365
54,o3-2025-04-16_unknown,AISI CTF Suites - Technical Non-Expert,0.8431406247900155,0.364
56,claude-opus-4-5-20251101_unknown,AISI Cyber Ranges - Cooling Tower,0.0857142857142857,0.577
57,claude-opus-4-6_unknown,AISI Cyber Ranges - Cooling Tower,0.1999999999999999,0.709
61,gpt-5.3-codex,AISI Cyber Ranges - Cooling Tower,0.1714285714285714,0.765
62,claude-mythos-5,AISI Cyber Ranges - The Last Ones,0.8627773212818406,0.5495
63,claude-mythos-preview,AISI Cyber Ranges - The Last Ones,0.7846025569760978,0.477
64,claude-mythos-preview-early,AISI Cyber Ranges - The Last Ones,0.6909394107837687,0.871
65,claude-opus-4-5-20251101_unknown,AISI Cyber Ranges - The Last Ones,0.34375,0.2525
66,claude-opus-4-6_unknown,AISI Cyber Ranges - The Last Ones,0.4875,0.522
67,claude-opus-4-7_unknown,AISI Cyber Ranges - The Last Ones,0.3479710950528071,0.215
68,claude-sonnet-4-5-20250929_unknown,AISI Cyber Ranges - The Last Ones,0.29375,0.6875
69,gpt-4o-2024-05-13,AISI Cyber Ranges - The Last Ones,0.053125,0.5765
70,gpt-5.1-codex-max,AISI Cyber Ranges - The Last Ones,0.30625,0.742
71,gpt-5.3-codex,AISI Cyber Ranges - The Last Ones,0.34375,0.0685
72,gpt-5.4-2026-03-05_unknown,AISI Cyber Ranges - The Last Ones,0.4282934963868816,0.239
73,gpt-5.5,AISI Cyber Ranges - The Last Ones,0.7220678154530294,0.5355
74,gpt-5.5_unknown,AISI Cyber Ranges - The Last Ones,0.697331851028349,0.657
75,gpt-5.6-sol_unknown,AISI Cyber Ranges - The Last Ones,0.9087921117502056,0.59
76,claude-fable-5-1_unknown,BlueprintBench 2,0.4186550976138828,0.805
77,claude-fable-5_unknown,BlueprintBench 2,0.3861171366594359,0.739
79,claude-opus-4-7_unknown,BlueprintBench 2,0.245119305856833,0.741
80,claude-opus-4-8_unknown,BlueprintBench 2,0.1453362255965291,0.362
81,claude-opus-5_unknown,BlueprintBench 2,0.3036876355748373,0.7405
82,claude-sonnet-4-6_unknown,BlueprintBench 2,0.0672451193058566,0.476
83,claude-sonnet-5_unknown,BlueprintBench 2,0.2494577006507592,0.6735
85,gemini-3.1-pro-preview,BlueprintBench 2,0.2646420824295011,0.6755
86,gemini-3.5-flash_unknown,BlueprintBench 2,0.336225596529284,0.759
87,gemini-3.6-flash_unknown,BlueprintBench 2,0.3123644251626898,0.7395
88,gpt-5.4-2026-03-05_unknown,BlueprintBench 2,0.2711496746203904,0.72
89,gpt-5.5_unknown,BlueprintBench 2,0.3622559652928415,0.711
90,gpt-5.6-luna_unknown,BlueprintBench 2,0.2255965292841648,0.6555
91,gpt-5.6-sol_unknown,BlueprintBench 2,0.336225596529284,0.337
92,gpt-5.6-terra_unknown,BlueprintBench 2,0.3080260303687636,0.714
95,grok-4.5_unknown,BlueprintBench 2,0.2733188720173536,0.7105
96,grok-4.6_unknown,BlueprintBench 2,0.3318872017353577,0.7435
97,kimi-k2.6,BlueprintBench 2,0.0390455531453362,0.2255
98,kimi-k3_unknown,BlueprintBench 2,0.2950108459869848,0.7245
99,Inkling_xhigh,Chess Puzzles,0.21,0.526
103,MiniMax-M3,Chess Puzzles,0.14,0.561
104,MiniMax-M3_none,Chess Puzzles,0.04,0.304
105,Qwen3-235B-A22B-Thinking-2507,Chess Puzzles,0.12,0.4755
106,Qwen3-30B-A3B,Chess Puzzles,0.04,0.4895
107,Qwen3-30B-A3B_none,Chess Puzzles,0.01,0.2215
108,Qwen3-32B,Chess Puzzles,0.05,0.442
109,Qwen3-32B_none,Chess Puzzles,0.01,0.2165
110,claude-3-opus-20240229,Chess Puzzles,0.05,0.563
111,claude-fable-5-1_max,Chess Puzzles,0.47,0.3665
112,claude-fable-5_high,Chess Puzzles,0.41,0.469
113,claude-fable-5_low,Chess Puzzles,0.28,0.643
114,claude-fable-5_max,Chess Puzzles,0.41,0.279
115,claude-haiku-4-5-20251001_32K,Chess Puzzles,0.08,0.4185
116,claude-opus-4-1-20250805,Chess Puzzles,0.07,0.2485
117,claude-opus-4-5-20251101,Chess Puzzles,0.04,0.168
118,claude-opus-4-5-20251101_32K,Chess Puzzles,0.12,0.4845
119,claude-opus-4-6_120K,Chess Puzzles,0.13,0.481
120,claude-opus-4-6_32K,Chess Puzzles,0.17,0.541
121,claude-opus-4-6_64K,Chess Puzzles,0.1,0.436
122,claude-opus-4-6_max,Chess Puzzles,0.14,0.1
123,claude-opus-4-7_low,Chess Puzzles,0.2,0.5675
124,claude-opus-4-7_max,Chess Puzzles,0.07,0.003
125,claude-opus-4-7_xhigh,Chess Puzzles,0.3,0.6315
126,claude-opus-4-8_low,Chess Puzzles,0.29,0.6415
127,claude-opus-4-8_max,Chess Puzzles,0.34,0.335
128,claude-opus-4-8_none,Chess Puzzles,0.13,0.4865
129,claude-opus-5,Chess Puzzles,0.33,0.467
130,claude-opus-5_low,Chess Puzzles,0.2,0.5735
131,claude-opus-5_max,Chess Puzzles,0.42,0.2215
132,claude-sonnet-4-5-20250929,Chess Puzzles,0.04,0.137
133,claude-sonnet-4-5-20250929_32K,Chess Puzzles,0.12,0.484
134,claude-sonnet-4-6_32K,Chess Puzzles,0.13,0.4685
135,claude-sonnet-4-6_high,Chess Puzzles,0.05,0.34
136,claude-sonnet-4-6_max,Chess Puzzles,0.03,0.008
137,claude-sonnet-4-6_medium,Chess Puzzles,0.08,0.3895
138,claude-sonnet-5_max,Chess Puzzles,0.16,0.0865
139,claude-sonnet-5_xhigh,Chess Puzzles,0.35,0.657
140,deepseek-chat,Chess Puzzles,0.01,0.1775
141,deepseek-v4-flash-0731_max,Chess Puzzles,0.33,0.68
142,deepseek-v4-pro-0813_max,Chess Puzzles,0.47,0.6205
143,deepseek-v4-pro_high,Chess Puzzles,0.13,0.4925
144,deepseek-v4-pro_max,Chess Puzzles,0.2,0.376
145,deepseek-v4-pro_none,Chess Puzzles,0.07,0.2665
146,gemini-2.5-pro,Chess Puzzles,0.2,0.6455
147,gemini-3-flash-preview,Chess Puzzles,0.38,0.891
148,gemini-3-flash-preview_high,Chess Puzzles,0.4,0.8715
149,gemini-3-pro-preview,Chess Puzzles,0.31,0.8295
150,gemini-3.1-flash-lite_high,Chess Puzzles,0.2,0.7165
151,gemini-3.1-flash-lite_low,Chess Puzzles,0.25,0.5975
152,gemini-3.1-flash-lite_minimal,Chess Puzzles,0.24,0.616
153,gemini-3.1-pro-preview,Chess Puzzles,0.55,0.961
154,gemini-3.1-pro-preview_high,Chess Puzzles,0.49,0.805
155,gemini-3.5-flash-lite_high,Chess Puzzles,0.22,0.632
156,gemini-3.5-flash-lite_low,Chess Puzzles,0.18,0.498
157,gemini-3.5-flash-lite_minimal,Chess Puzzles,0.21,0.7185
158,gemini-3.5-flash_high,Chess Puzzles,0.5,0.9275
159,gemini-3.5-flash_low,Chess Puzzles,0.45,0.82
160,gemini-3.5-flash_minimal,Chess Puzzles,0.43,0.7185
161,gemini-3.6-flash_high,Chess Puzzles,0.4,0.701
162,gemini-3.6-flash_low,Chess Puzzles,0.43,0.8525
163,gemini-3.6-flash_minimal,Chess Puzzles,0.35,0.7145
164,gemini-3.7-flash_high,Chess Puzzles,0.47,0.7265
168,gemma-4-26b-a4b_minimal,Chess Puzzles,0.06,0.3645
169,gemma-4-31b-it_minimal,Chess Puzzles,0.05,0.3645
170,glm-5,Chess Puzzles,0.1,0.453
171,glm-5.2_low,Chess Puzzles,0.14,0.412
172,glm-5.2_max,Chess Puzzles,0.21,0.2735
173,glm-5.2_none,Chess Puzzles,0.06,0.2275
174,glm-5.3-flash_max,Chess Puzzles,0.14,0.6395
175,glm-5.3_max,Chess Puzzles,0.21,0.329
177,gpt-4-0613,Chess Puzzles,0.04,0.4455
178,gpt-4-turbo-2024-04-09,Chess Puzzles,0.06,0.65
179,gpt-4.1-2025-04-14,Chess Puzzles,0.06,0.363
180,gpt-4.1-mini-2025-04-14,Chess Puzzles,0.07,0.51
181,gpt-4o-2024-08-06,Chess Puzzles,0.13,0.7195
183,gpt-5-2025-08-07_high,Chess Puzzles,0.37,0.819
184,gpt-5-2025-08-07_low,Chess Puzzles,0.24,0.6905
185,gpt-5-2025-08-07_medium,Chess Puzzles,0.29,0.6055
186,gpt-5-2025-08-07_minimal,Chess Puzzles,0.16,0.556
187,gpt-5-mini-2025-08-07_high,Chess Puzzles,0.3,0.9185
188,gpt-5-mini-2025-08-07_low,Chess Puzzles,0.12,0.468
189,gpt-5-mini-2025-08-07_minimal,Chess Puzzles,0.07,0.394
190,gpt-5-nano-2025-08-07_high,Chess Puzzles,0.27,0.988
191,gpt-5-nano-2025-08-07_low,Chess Puzzles,0.15,0.652
192,gpt-5-nano-2025-08-07_minimal,Chess Puzzles,0.01,0.211
193,gpt-5.1-2025-11-13_high,Chess Puzzles,0.32,0.6905
194,gpt-5.1-2025-11-13_low,Chess Puzzles,0.14,0.4095
195,gpt-5.1-2025-11-13_none,Chess Puzzles,0.17,0.7495
196,gpt-5.2-2025-12-11_high,Chess Puzzles,0.4,0.805
197,gpt-5.2-2025-12-11_low,Chess Puzzles,0.23,0.7855
198,gpt-5.2-2025-12-11_medium,Chess Puzzles,0.4,0.8195
199,gpt-5.2-2025-12-11_none,Chess Puzzles,0.04,0.2075
200,gpt-5.2-2025-12-11_xhigh,Chess Puzzles,0.49,0.9175
201,gpt-5.4-2026-03-05_high,Chess Puzzles,0.38,0.7965
202,gpt-5.4-2026-03-05_low,Chess Puzzles,0.2,0.587
203,gpt-5.4-2026-03-05_medium,Chess Puzzles,0.38,0.696
204,gpt-5.4-2026-03-05_none,Chess Puzzles,0.05,0.2255
205,gpt-5.4-2026-03-05_xhigh,Chess Puzzles,0.44,0.7205
206,gpt-5.4-mini-2026-03-17_high,Chess Puzzles,0.18,0.55
207,gpt-5.4-mini-2026-03-17_none,Chess Puzzles,0.03,0.2185
208,gpt-5.4-mini-2026-03-17_xhigh,Chess Puzzles,0.24,0.6905
209,gpt-5.4-nano-2026-03-17_high,Chess Puzzles,0.3,0.9385
210,gpt-5.4-nano-2026-03-17_low,Chess Puzzles,0.17,0.8635
211,gpt-5.4-nano-2026-03-17_none,Chess Puzzles,0.03,0.2555
212,gpt-5.4-pro-2026-03-05_xhigh,Chess Puzzles,0.586,0.7665
213,gpt-5.5_low,Chess Puzzles,0.26,0.4915
214,gpt-5.5_none,Chess Puzzles,0.1,0.34
215,gpt-5.6-luna_low,Chess Puzzles,0.21,0.607
216,gpt-5.6-luna_max,Chess Puzzles,0.4,0.8215
217,gpt-5.6-luna_none,Chess Puzzles,0.02,0.0975
218,gpt-5.6-sol_low,Chess Puzzles,0.27,0.565
219,gpt-5.6-sol_max,Chess Puzzles,0.55,0.724
220,gpt-5.6-sol_none,Chess Puzzles,0.07,0.1025
221,gpt-5.6-sol_promax,Chess Puzzles,0.64,0.8895
222,gpt-5.6-terra_low,Chess Puzzles,0.22,0.5885
223,gpt-5.6-terra_max,Chess Puzzles,0.54,0.8815
224,gpt-5.6-terra_none,Chess Puzzles,0.05,0.251
225,gpt-6-astra_max,Chess Puzzles,0.72,0.462
226,gpt-oss-120b_high,Chess Puzzles,0.2,0.913
228,gpt-oss-20b_low,Chess Puzzles,0.02,0.2545
229,gpt-oss-20b_medium,Chess Puzzles,0.04,0.319
230,grok-4-0709,Chess Puzzles,0.28,0.488
231,grok-4.3_high,Chess Puzzles,0.25,0.5575
232,grok-4.5_high,Chess Puzzles,0.36,0.534
233,grok-4.6_high,Chess Puzzles,0.4,0.7
234,grok-4.6_xhigh,Chess Puzzles,0.31,0.2795
235,inkling-small_xhigh,Chess Puzzles,0.18,0.8065
236,kimi-k2.6,Chess Puzzles,0.26,0.6695
237,kimi-k2.7-code,Chess Puzzles,0.21,0.581
238,kimi-k3_high,Chess Puzzles,0.25,0.6005
239,kimi-k3_low,Chess Puzzles,0.2,0.703
240,kimi-k3_max,Chess Puzzles,0.39,0.6845
241,magistral-small-2509,Chess Puzzles,0.03,0.4155
242,nemotron-3-ultra,Chess Puzzles,0.12,0.1905
243,o1-2024-12-17_high,Chess Puzzles,0.15,0.761
244,o1-2024-12-17_low,Chess Puzzles,0.07,0.4005
245,o1-2024-12-17_medium,Chess Puzzles,0.12,0.5495
246,o3-2025-04-16_high,Chess Puzzles,0.34,0.837
247,o3-2025-04-16_low,Chess Puzzles,0.27,0.628
248,o3-2025-04-16_medium,Chess Puzzles,0.38,0.5905
249,o3-mini-2025-01-31_high,Chess Puzzles,0.17,0.8915
250,o3-mini-2025-01-31_low,Chess Puzzles,0.06,0.3905
251,o3-mini-2025-01-31_medium,Chess Puzzles,0.09,0.5845
252,o4-mini-2025-04-16_high,Chess Puzzles,0.26,0.908
253,o4-mini-2025-04-16_low,Chess Puzzles,0.14,0.4895
254,o4-mini-2025-04-16_medium,Chess Puzzles,0.2,0.6525
256,qwen3-14b,Chess Puzzles,0.04,0.4395
258,qwen3-30b-a3b-instruct-2507,Chess Puzzles,0.02,0.1765
259,qwen3-30b-a3b-thinking-2507,Chess Puzzles,0.08,0.5645
260,qwen3-8b,Chess Puzzles,0.05,0.6355
262,qwen3-max-2025-09-23,Chess Puzzles,0.04,0.1325
263,qwen3.5-35b-a3b,Chess Puzzles,0.01,0.0155
264,qwen3.5-35b-a3b_none,Chess Puzzles,0.1,0.4375
265,qwen3.5-397b-a17b,Chess Puzzles,0.12,0.24
266,qwen3.5-397b-a17b_none,Chess Puzzles,0.13,0.4155
267,qwen3.5-9B,Chess Puzzles,0.02,0.1305
268,qwen3.5-9B_none,Chess Puzzles,0.12,0.48
269,qwen3.5-flash,Chess Puzzles,0.21,0.72
270,qwen3.5-plus,Chess Puzzles,0.22,0.7085
271,qwen3.6-27b,Chess Puzzles,0.22,0.7585
272,qwen3.6-27b_none,Chess Puzzles,0.09,0.5515
273,qwen3.6-35b-a3b,Chess Puzzles,0.26,0.926
274,qwen3.6-35b-a3b_none,Chess Puzzles,0.04,0.1395
275,qwen3.6-flash,Chess Puzzles,0.2,0.7635
276,qwen3.6-max-preview,Chess Puzzles,0.2,0.4135
277,qwen3.6-plus,Chess Puzzles,0.17,0.585
278,qwen3.7-flash,Chess Puzzles,0.23,0.681
279,qwen3.7-flash_none,Chess Puzzles,0.09,0.3595
280,qwen3.7-max,Chess Puzzles,0.19,0.2455
281,qwen3.7-plus,Chess Puzzles,0.24,0.6965
282,qwen3.7-plus_none,Chess Puzzles,0.09,0.313
283,qwen3.8-max_xhigh,Chess Puzzles,0.29,0.4535
284,claude-mythos-5,CyScenarioBench,0.367,0.655
285,claude-mythos-preview,CyScenarioBench,0.292,0.7245
286,claude-opus-4-8_unknown,CyScenarioBench,0.166,0.7305
290,gpt-5.4-2026-03-05_unknown,CyScenarioBench,0.09,0.745
291,gpt-5.5_unknown,CyScenarioBench,0.26,0.873
292,gpt-5.6-sol_unknown,CyScenarioBench,0.28,0.267
294,DeepSeek-V3-0324,DTBench,0.648,0.463
295,DeepSeek-V3.1-Terminus,DTBench,0.8133,0.5225
296,DeepSeek-V3.1_thinking,DTBench,0.8267,0.7125
297,DeepSeek-V3.2-Exp_thinking,DTBench,0.8773000000000001,0.7835
298,Inkling_xhigh,DTBench,0.8747,0.525
299,Llama-2-13b-chat,DTBench,0.4224,0.4255
300,Llama-3.1-70B-Instruct,DTBench,0.6,0.404
301,Llama-3.1-8B-Instruct,DTBench,0.5093,0.683
302,Llama-3.3-70B-Instruct,DTBench,0.5947,0.3125
303,Llama-4-Maverick-17B-128E-Instruct,DTBench,0.6187,0.467
304,Llama-4-Scout-17B-16E-Instruct,DTBench,0.5787,0.4585
305,Meta-Llama-3-8B-Instruct,DTBench,0.4393,0.443
306,MiniMax-M3,DTBench,0.7893000000000001,0.35
307,Qwen3-235B-A22B-Instruct-2507,DTBench,0.784,0.67
308,Qwen3-235B-A22B-Thinking-2507,DTBench,0.8027,0.508
309,Qwen3-30B-A3B,DTBench,0.6027,0.366
310,Qwen3-32B,DTBench,0.6747,0.4745
311,c4ai-command-a-03-2025,DTBench,0.6133,0.589
312,c4ai-command-r-08-2024,DTBench,0.4639999999999999,0.392
313,c4ai-command-r-plus-08-2024,DTBench,0.5493,0.753
314,claude-3-5-haiku-20241022,DTBench,0.5666,0.4515
315,claude-3-5-sonnet-20240620,DTBench,0.6777,0.148
316,claude-3-5-sonnet-20241022,DTBench,0.6784,0.4365
317,claude-3-haiku-20240307,DTBench,0.5013000000000001,0.465
318,claude-3-opus-20240229,DTBench,0.616,0.419
319,claude-fable-5_max,DTBench,0.984,0.9515
320,claude-haiku-4-5-20251001_unknown,DTBench,0.736,0.2545
321,claude-opus-4-1-20250805_unknown,DTBench,0.8,0.2215
322,claude-opus-4-20250514_unknown,DTBench,0.816,0.461
323,claude-opus-4-5-20251101_high,DTBench,0.8987,0.49
324,claude-opus-4-6_max,DTBench,0.912,0.5825
325,claude-opus-4-7_max,DTBench,0.9465,0.8505
326,claude-opus-4-8_max,DTBench,0.9493,0.6245
327,claude-opus-5_max,DTBench,0.976,0.7775
328,claude-sonnet-4-20250514_unknown,DTBench,0.7706999999999999,0.332
329,claude-sonnet-4-5-20250929_unknown,DTBench,0.8320000000000001,0.427
330,claude-sonnet-4-6_max,DTBench,0.8987,0.6705
331,claude-sonnet-5_max,DTBench,0.9248,0.53
332,deepseek-chat,DTBench,0.6267,0.4885
333,deepseek-v3.2,DTBench,0.856,0.6985
334,deepseek-v4-flash-0731_max,DTBench,0.9093,0.5675
335,deepseek-v4-flash_max,DTBench,0.8640000000000001,0.5235
336,deepseek-v4-pro_max,DTBench,0.9067,0.6725
337,gemini-1.5-flash-002,DTBench,0.5379,0.354
338,gemini-1.5-pro-001,DTBench,0.5647,0.377
339,gemini-2.0-flash-001,DTBench,0.632,0.1505
340,gemini-2.0-flash-lite,DTBench,0.5253,0.438
341,gemini-2.5-flash,DTBench,0.7653,0.347
342,gemini-2.5-flash-lite-preview-06-17_thinking,DTBench,0.6283,0.4605
343,gemini-2.5-pro,DTBench,0.8240000000000001,0.358
344,gemini-3-flash-preview_high,DTBench,0.8906999999999999,0.4565
345,gemini-3.1-flash-lite_high,DTBench,0.768,0.1435
346,gemini-3.1-pro-preview_high,DTBench,0.9547,0.796
347,gemini-3.5-flash-lite_high,DTBench,0.8347,0.301
348,gemini-3.5-flash_high,DTBench,0.9467,0.89
349,gemini-3.6-flash_high,DTBench,0.9547,0.911
350,gemini-3.7-flash_high,DTBench,0.968,0.9075
351,gemma-2-27b,DTBench,0.48,0.51
352,gemma-3-12b-it,DTBench,0.488,0.6775
353,gemma-3-27b-it,DTBench,0.5253,0.452
354,gemma-3-4b-it,DTBench,0.5093,0.838
355,gemma-4-26b-a4b,DTBench,0.7493000000000001,0.2505
356,gemma-4-31b-it,DTBench,0.8267,0.2325
357,glm-5.2_max,DTBench,0.936,0.8575
358,gpt-3.5-turbo-0125,DTBench,0.4853,0.439
359,gpt-4-0613,DTBench,0.6267,0.315
360,gpt-4-turbo,DTBench,0.616,0.623
361,gpt-4.1-2025-04-14,DTBench,0.6827,0.112
362,gpt-4.1-mini-2025-04-14,DTBench,0.688,0.382
363,gpt-4.1-nano-2025-04-14,DTBench,0.5253,0.712
364,gpt-4o-2024-05-13,DTBench,0.6453,0.564
365,gpt-4o-mini-2024-07-18,DTBench,0.544,0.4475
366,gpt-5-2025-08-07_high,DTBench,0.9067,0.608
367,gpt-5-mini-2025-08-07_high,DTBench,0.8053,0.363
368,gpt-5-nano-2025-08-07_high,DTBench,0.6267,0.6235
369,gpt-5.1-2025-11-13_high,DTBench,0.9013,0.5025
370,gpt-5.2-2025-12-11_xhigh,DTBench,0.9093,0.4335
371,gpt-5.4-2026-03-05_xhigh,DTBench,0.944,0.658
372,gpt-5.4-mini-2026-03-17_xhigh,DTBench,0.8,0.1235
373,gpt-5.4-nano-2026-03-17_xhigh,DTBench,0.8027,0.209
374,gpt-5.5-pro_xhigh,DTBench,0.96,0.793
375,gpt-5.5_xhigh,DTBench,0.96,0.7215
376,gpt-5.6-luna_max,DTBench,0.8906999999999999,0.322
377,gpt-5.6-sol_max,DTBench,0.9547,0.4805
378,gpt-5.6-sol_promax,DTBench,0.96,0.6
379,gpt-5.6-terra_max,DTBench,0.9253,0.3885
380,gpt-oss-120b_high,DTBench,0.7626999999999999,0.8535
381,gpt-oss-20b_high,DTBench,0.68,0.717
382,grok-4-20,DTBench,0.9013,0.794
383,grok-4-fast,DTBench,0.8267,0.475
384,grok-4.3_high,DTBench,0.9067,0.709
385,grok-4.5_high,DTBench,0.9653,0.9585
386,grok-4.6_xhigh,DTBench,0.9733,0.9605
387,kimi-k2.6,DTBench,0.9093,0.8815
388,kimi-k3_max,DTBench,0.912,0.375
389,magistral-small-2509,DTBench,0.6131000000000001,0.432
390,mimo-v2.5-pro,DTBench,0.8453,0.625
391,ministral-3b-2410,DTBench,0.5173,0.648
392,mistral-large-2512,DTBench,0.6507,0.4275
393,mistral-medium-2505,DTBench,0.6227,0.46
394,mistral-medium-2508,DTBench,0.6747,0.3395
395,mistral-medium-2604,DTBench,0.7547,0.378
396,mistral-small-2603,DTBench,0.7093,0.4525
397,muse-spark-1.1_high,DTBench,0.944,0.7125
398,muse-spark-1.2_xhigh,DTBench,0.9467,0.7935
399,nemotron-3-ultra,DTBench,0.9013,0.77
400,o1-2024-12-17_high,DTBench,0.7467,0.437
401,o3-2025-04-16_high,DTBench,0.848,0.1975
402,o3-mini-2025-01-31_high,DTBench,0.688,0.3895
403,o3-pro-2025-06-10_high,DTBench,0.8693000000000001,0.423
404,o4-mini-2025-04-16_high,DTBench,0.7759999999999999,0.3805
405,qwen-plus-2025-04-28,DTBench,0.8107,0.64
406,qwen2.5-72b-instruct,DTBench,0.6293,0.507
407,qwen2.5-7b-instruct,DTBench,0.4773,0.5695
408,qwen3-14b,DTBench,0.64,0.3705
409,qwen3-235b-a22b,DTBench,0.7573000000000001,0.4185
410,qwen3-30b-a3b-instruct-2507,DTBench,0.672,0.3205
411,qwen3-30b-a3b-thinking-2507,DTBench,0.6933,0.431
412,qwen3-8b,DTBench,0.5972999999999999,0.6075
413,qwen3-max-2025-09-23,DTBench,0.8212999999999999,0.723
414,qwen3.5-122b-a10b_none,DTBench,0.8427,0.5015
415,qwen3.5-27B,DTBench,0.8240000000000001,0.3905
416,qwen3.5-35b-a3b,DTBench,0.8,0.5755
417,qwen3.5-397b-a17b,DTBench,0.8747,0.5725
418,qwen3.5-9B,DTBench,0.7120000000000001,0.3775
419,qwen3.5-flash,DTBench,0.8293,0.478
420,qwen3.5-plus,DTBench,0.8053,0.197
