obs_idx,model,benchmark,score,pit
123,o1-mini-2024-09-12_medium,Cybench,0.1,0.2015
124,o1-preview-2024-09-12,Cybench,0.1,0.053
125,gemini-3-flash-preview,GDP.pdf,0.1,0.146
126,gemini-3.5-flash-lite_high,GDP.pdf,0.1,0.23
127,Llama-3.2-3B-Instruct,BALROG,0.101,0.3985
128,openhands-lm-32b-v0.1,Aider Polyglot,0.102,0.501
129,kimi-k2.5,PostTrainBench,0.1026,0.129
130,gpt-4-turbo-2024-04-09,BioLP-bench,0.104,0.7425
131,gpt-oss-20b,MultiNRC,0.1043,0.6115
132,GLM-4.5-Air,MultiNRC,0.1043,0.394
133,gemma-3-27b-it,SimpleQA Verified,0.1071071071071071,0.2855
134,Phi-4-mini-instruct,SciCode,0.107638888888889,0.2955
135,open-mistral-nemo-2407,MATH Level 5,0.1082892749244713,0.352
136,glm-4.7_high,CL-Bench Life,0.109,0.566
137,LLaMA-7B,GSM8K,0.11,0.2855
138,codestral-2501,Aider Polyglot,0.111,0.7065
139,o4-mini-2025-04-16,VisualToolBench,0.1112,0.7695
140,Llama-3.1-405B-Instruct,SWE-Bench Pro,0.1118,0.3265
141,gpt-3.5-turbo-1106,SimpleQA Verified,0.1118951612903225,0.5345
142,gemini-1.0-pro-001,MATH Level 5,0.1124433534743202,0.2715
143,gemma-3-27b-it,SWE-Bench Pro,0.1138,0.4305
144,MiniMax-M2.5,CL-Bench,0.114,0.1735
145,gpt-5-nano-2025-08-07_medium,TerminalBench,0.115,0.0485
146,phi-4,BALROG,0.116,0.0215
147,gpt-3.5-turbo-0125,MATH Level 5,0.1163141993957704,0.412
148,dbrx-instruct,MATH Level 5,0.1165030211480362,0.312
149,claude-2.0,MATH Level 5,0.1172583081570997,0.1565
150,gemini-2.5-pro-preview-06-05,VisualToolBench,0.1175,0.5075
151,qwen2.5-72b-instruct,The Agent Company,0.118,0.3845
152,grok-4-20_high,CL-Bench Life,0.119,0.581
153,grok-2-1212,BioLP-bench,0.119,0.7915
154,Qwen2.5-Omni-7B,AudioMultiChallenge,0.1195,0.414
155,c4ai-command-a-03-2025,Aider Polyglot,0.12,0.4945
156,claude-3-haiku-20240307,CAD-Eval,0.12,0.3925
157,kimi-k2.6,GDP.pdf,0.12,0.201
158,deepseek-v3.2,CL-Bench,0.124,0.3305
159,qwen3.5-plus_high,CL-Bench Life,0.124,0.598
160,gpt-4o,MultiNRC,0.1242,0.674
161,gpt-4o-2024-11-20,Cybench,0.125,0.8265
162,Llama-4-Maverick-17B-128E-Instruct,BioLP-bench,0.125,0.3845
163,Qwen2-VL-72B-Instruct,BALROG,0.128,0.356
164,Llama-3.1-70B-Instruct,The Agent Company,0.128,0.6595
165,yi-lightning,Aider Polyglot,0.129,0.506
166,Mistral-7B-Instruct-v0.2,MMLU Pro Chemistry,0.13,0.5825
167,gpt-oss-120b,SimpleQA Verified,0.131198347107438,0.1965
168,Llama-3.1-8B-Instruct,SciCode,0.131944444444444,0.002
169,DeepSeek-V3.2-Exp_thinking,CL-Bench,0.132,0.227
170,kimi-k2.5_high,CL-Bench Life,0.132,0.601
171,open-mistral-7b,GPQA Diamond,0.132260101010101,0.36
172,MiniMax-M2.7,ExploitBench,0.133,0.3675
173,deepseek-v4-pro_high,CL-Bench Life,0.135,0.3705
174,claude-opus-4-6_unknown,CL-Bench Life,0.136,0.2125
175,claude-haiku-4-5-20251001_unknown,ExploitBench,0.1369999999999999,0.5925
176,gpt-5.1-2025-11-13_high,GSO-Bench,0.137,0.3105
177,Kimi-Audio-7B-Instruct,AudioMultiChallenge,0.1372,0.4545
178,gpt-5.1-2025-11-13_unknown,GSO-Bench,0.1373,0.276
179,o3-2025-04-16_unknown,VisualToolBench,0.1374,0.615
180,gpt-5.3-codex,PostTrainBench,0.1377,0.127
181,gpt-5.4-2026-03-05_unknown,CL-Bench Life,0.138,0.2125
182,glm-5,PostTrainBench,0.1388,0.3405
183,gemini-2.5-flash-native-audio-preview-12-2025 (non-thinking),AudioMultiChallenge,0.139,0.441
184,gemini-3.5-flash_unknown,GDP.pdf,0.14,0.3415
185,gemini-3.6-flash_unknown,GDP.pdf,0.14,0.391
186,grok-4.5_high,GDP.pdf,0.14,0.1885
187,Llama-3.1-405B-Instruct,The Agent Company,0.141,0.452
188,ministral-3b-2410,MATH Level 5,0.1444486404833836,0.8345
189,qwen3-max-2025-09-23,CL-Bench,0.145,0.3955
190,gemini-1.5-flash-002,BALROG,0.146,0.1215
191,claude-sonnet-4-5-20250929,GSO-Bench,0.147,0.86
192,claude-sonnet-4-5-20250929_unknown,GSO-Bench,0.1471,0.8085
193,Yi-34B-Chat,GPQA Diamond,0.1474116161616161,0.0085
194,gpt-4o-mini-audio-preview-2024-12-17,AudioMultiChallenge,0.1482,0.4545
195,claude-3-haiku-20240307,MATH Level 5,0.1487915407854985,0.28
196,ministral-8b-2410,MATH Level 5,0.149358006042296,0.7435
197,muse-spark-1.1,GDP.pdf,0.15,0.1055
198,Llama-3.1-8B-Instruct,BALROG,0.151,0.667
199,gpt-oss-120b,MultiNRC,0.1517,0.177
200,Mistral-7B-Instruct-v0.3,GPQA Diamond,0.1518308080808081,0.3325
201,gemma-3n-E4B-it,AudioMultiChallenge,0.1549,0.4465
202,Phi-4-multimodal-instruct,AudioMultiChallenge,0.1549,0.4585
203,deepseek-v3.2,SWE-Bench Pro,0.1556,0.226
204,Llama-4-Maverick-17B-128E-Instruct,Aider Polyglot,0.156,0.022
205,mimo-v2-pro,CL-Bench,0.157,0.536
206,internlm-chat-20b,GSM8K,0.157,0.114
207,gemini-3-pro-preview_high,CL-Bench,0.158,0.541
208,gpt-3.5-turbo-1106,MATH Level 5,0.158893504531722,0.55
209,glm-4.7,CL-Bench,0.159,0.4285
210,gpt-4.1-mini-2025-04-14,CAD-Eval,0.16,0.0085
211,qwen2.5-72b-instruct,BALROG,0.162,0.164
212,gpt-oss-120b,SWE-Bench Pro,0.162,0.2755
213,Qwen2.5-Coder-32B-Instruct,Aider Polyglot,0.1639999999999999,0.337
214,mpt-30b,GSM8K,0.164,0.2325
215,claude-sonnet-4-6,PostTrainBench,0.1642,0.36
216,gpt-realtime-mini-2025-12-15,AudioMultiChallenge,0.1659,0.434
217,Llama-2-7b,GSM8K,0.167,0.2785
218,gpt-4o-2024-11-20,The Agent Company,0.167,0.699
219,Llama-3.2-11B-Vision-Instruct,BALROG,0.168,0.8505
220,gemini-3.1-pro-preview_high,CL-Bench Life,0.169,0.5705
221,claude-opus-4-6_high,CL-Bench Life,0.17,0.443
222,gemini-3.1-pro-preview,GDP.pdf,0.17,0.3705
223,Llama-4-Scout-17B-16E-Instruct,SciCode,0.170138888888889,0.0005
224,gemini-2.5-flash-preview-09-2025,TerminalBench,0.171,0.104
225,gemini-2.5-flash,TerminalBench,0.171,0.0855
226,gpt-4o-2024-08-06,BioLP-bench,0.171,0.8925
227,gpt-5.2-codex,PostTrainBench,0.1722,0.4025
228,claude-opus-4-5-20251101,PostTrainBench,0.1729,0.54
229,gpt-5.1-2025-11-13_high,CL-Bench Life,0.173,0.8115
230,gemma-3-12b-it,SciCode,0.173611111111111,0.0345
231,gpt-4o-mini-2024-07-18,BALROG,0.174,0.4425
232,glm-4.5,MultiNRC,0.1744,0.565
233,gpt-4.5-preview-2025-02-27,Cybench,0.175,0.3305
234,claude-3-5-sonnet-20240620,Cybench,0.175,0.8715
235,Phi-3-medium-128k-instruct,MATH Level 5,0.1756042296072507,0.206
236,Mistral-Nemo-Instruct-2407,BALROG,0.176,0.4705
237,kimi-k2-thinking,CL-Bench,0.176,0.7025
238,qwen3-235b-a22b,MultiNRC,0.1762999999999999,0.331
239,gemma-2b,GSM8K,0.177,0.5165
240,gpt-5.3-codex_high,PostTrainBench,0.1776,0.516
241,o3-2025-04-16_high,CL-Bench,0.178,0.448
242,DeepSeek-V2.5,Aider Polyglot,0.178,0.5305
243,open-mixtral-8x22b,SimpleQA Verified,0.1784424961320268,0.673
244,claude-sonnet-4-6_max,GDP.pdf,0.18,0.744
245,gpt-5.2-2025-12-11_high,CL-Bench,0.181,0.201
246,glm-5.1,ExploitBench,0.181,0.524
247,gemini-3-pro-preview,PostTrainBench,0.1812,0.285
248,claude-3-sonnet-20240229,MATH Level 5,0.1817409365558912,0.1645
249,gemini-2.0-flash-thinking-exp-01-21,Aider Polyglot,0.182,0.198
250,gpt-4o-2024-11-20,Aider Polyglot,0.182,0.326
251,gpt-5.2-2025-12-11_unknown,CL-Bench,0.182,0.372
252,gpt-5.1-2025-11-13_none,MultiNRC,0.1828999999999999,0.288
253,claude-sonnet-4-20250514,MultiNRC,0.1839,0.1675
254,kimi-k2.6,ExploitBench,0.184,0.283
255,Kimi-K2-Instruct,MultiNRC,0.1848,0.178
256,MiMo-Audio-7B-Instruct,AudioMultiChallenge,0.1858,0.4665
257,gemini-3-pro-preview,GSO-Bench,0.186,0.2575
258,gpt-5-2025-08-07_unknown,VisualToolBench,0.1868,0.453
259,glm-5,CL-Bench,0.187,0.45
260,gpt-oss-120b,TerminalBench,0.187,0.3055
261,gpt-oss-120b_unknown,TerminalBench,0.187,0.5395
262,kimi-k3_max,GDP.pdf,0.19,0.3835
263,gemini-2.0-flash-001,The Agent Company,0.19,0.2675
264,claude-3-5-haiku-20241022,BALROG,0.193,0.515
265,kimi-k2.5,CL-Bench,0.193,0.628
266,gpt-5.4-2026-03-05_high,CL-Bench Life,0.193,0.8305
267,DeepSeek-R1-Distill-Qwen-32B,BALROG,0.195,0.469
268,grok-4-fast-reasoning,SimpleQA Verified,0.1967380224260958,0.483
269,gpt-5.1-codex-max,PostTrainBench,0.1968,0.5485
270,MiMo-Audio-7B-Instruct (Thinking),AudioMultiChallenge,0.1969,0.4525
271,qwen3.5-plus,CL-Bench,0.198,0.6385
272,DeepSeek-R1,BioLP-bench,0.198,0.1625
273,ml-elephant,CAD-Eval,0.2,0.489
274,claude-3-7-sonnet-20250219,Cybench,0.2,0.5135
275,grok-3-mini_unknown,SimpleQA Verified,0.2020725388601036,0.293
276,gpt-5.4-2026-03-05_high,PostTrainBench,0.2023,0.345
277,qwen3.6-plus,CL-Bench,0.203,0.773
278,grok-2-1212,SimpleQA Verified,0.2048192771084337,0.58
279,LLaMA-13B,GSM8K,0.2055,0.331
280,claude-opus-4-6_unknown,CL-Bench,0.207,0.207
281,gemini-3.1-pro-preview_high,CL-Bench,0.208,0.249
282,Mixtral-8x7B-Instruct-v0.1,GPQA Main Chemistry,0.208,0.694
283,QwQ-32B,Aider Polyglot,0.209,0.51
284,gemini-1.5-pro-002,BALROG,0.21,0.328
285,claude-opus-4-7_max,GDP.pdf,0.21,0.6255
286,gemma-2-9b-it,MATH Level 5,0.2100641993957704,0.647
287,gpt-5.1-2025-11-13_unknown,CL-Bench,0.211,0.6515
288,claude-opus-4-5-20251101_unknown,CL-Bench,0.211,0.582
289,gemma-3-27b-it,SciCode,0.211805555555556,0.015
290,Qwen-1_8B,GSM8K,0.212,0.841
291,o4-mini-2025-04-16,SimpleQA Verified,0.2121366649668536,0.209
292,gpt-4.1-2025-04-14,MultiNRC,0.2123,0.59
293,deepseek-coder-6.7b-base,GSM8K,0.213,0.7035
294,gpt-5.2-2025-12-11_medium,PostTrainBench,0.2138,0.598
295,gpt-5.2-2025-12-11_none,PostTrainBench,0.2138,0.9395
296,qwen3-235b-a22b,SWE-Bench Pro,0.2141,0.5105
297,gemini-2.5-flash-native-audio-preview-12-2025 (thinking),AudioMultiChallenge,0.2146,0.479
298,gemini-3.1-pro-preview,PostTrainBench,0.2159,0.332
299,starcoder2-3b,GSM8K,0.216,0.7275
300,gpt-5.4-2026-03-05_xhigh,CL-Bench Life,0.217,0.8365
301,qwen-max-2025-01-25,Aider Polyglot,0.218,0.2585
302,gpt-5-nano-2025-08-07_unknown,TerminalBench,0.218,0.539
303,gpt-3.5-turbo-0125,GPQA Main Chemistry,0.2189999999999999,0.5525
304,o4-mini-2025-04-16_high,MultiNRC,0.2218,0.155
305,gemini-2.0-flash-exp,Aider Polyglot,0.222,0.508
306,grok-4-20,CL-Bench,0.222,0.6775
307,gpt-5.5_high,CL-Bench Life,0.222,0.763
308,mistral-large-2411,SimpleQA Verified,0.222684703433923,0.6305
309,Llama-4-Maverick-17B-128E-Instruct,PRBench Finance,0.2235773314,0.01
310,o3-mini-2025-01-31_medium,Cybench,0.225,0.202
311,gemini-3.1-pro-preview,GSO-Bench,0.2255,0.224
312,Meta-Llama-3-70B-Instruct,MATH Level 5,0.225547583081571,0.2835
313,vicuna-13b-v1.3,GSM8K,0.226,0.31
314,Hermes-2-Theta-Llama-3-70B,MATH Level 5,0.226869335347432,0.4075
315,gpt-5.6-luna_unknown,GDP.pdf,0.227,0.882
316,Llama-3.1-8B-Instruct,MATH Level 5,0.2287575528700906,0.8495
317,gpt-4-0613,MATH Level 5,0.2297016616314199,0.2795
318,Llama-3.3-70B-Instruct,BALROG,0.23,0.685
319,claude-opus-4-8_max,GDP.pdf,0.23,0.6215
320,o3-2025-04-16_medium,OS World (Screenshot),0.23,0.098
321,Llama-3.1-8B-Instruct,GPQA Main Chemistry,0.23,0.6075
322,Mistral-7B-Instruct-v0.2,MMLU Chemistry,0.23,0.03
323,gpt-4o-2024-08-06,Aider Polyglot,0.231,0.382
324,claude-opus-4-6_high,PostTrainBench,0.2316,0.299
325,claude-opus-4-6,PostTrainBench,0.2316,0.4435
326,opt-1.3b,ARC (AI2),0.232,0.359
327,claude-3-7-sonnet-20250219,BioLP-bench,0.2339999999999999,0.751
328,grok-4.5_high,PostTrainBench,0.2345,0.436
329,gpt-realtime-2025-08-28,AudioMultiChallenge,0.2345,0.483
330,claude-sonnet-4-6,ExploitBench,0.236,0.7315
331,DeepSeek-V3.1,MultiNRC,0.236,0.474
332,gpt-5.1-2025-11-13_high,CL-Bench,0.237,0.9165
333,gpt-5-mini-2025-08-07_unknown,MultiNRC,0.2389,0.3055
334,claude-3-5-sonnet-20241022,BioLP-bench,0.239,0.8805
335,claude-opus-5_max,GDP.pdf,0.24,0.6415
336,open-mixtral-8x22b,MATH Level 5,0.2424471299093655,0.468
337,DeepSeek-V3.1,SimpleQA Verified,0.2426065162907268,0.398
338,DeepSeek-R1,MultiNRC,0.2427,0.5935
339,Mistral-7B-Instruct-v0.2,WMDP Chemistry,0.243,0.093
340,Qwen3-Omni-30B-A3B-Instruct,AudioMultiChallenge,0.2434,0.486
341,mistral-large-2402,MATH Level 5,0.2446185800604229,0.456
342,glm-4.6,TerminalBench,0.245,0.6405
343,Baichuan-2-7B-Base,GSM8K,0.246,0.511
344,qwen3.6-35b-a3b,TerminalBench,0.246,0.132
345,claude-3-sonnet-20240229,GPQA Main Chemistry,0.246,0.331
346,deepseek-llm-67b-chat,GPQA Diamond,0.2462121212121212,0.543
347,solar-pro-3,SciCode,0.246527777777778,0.4605
348,gpt-5.6-terra_unknown,GDP.pdf,0.247,0.8945
349,grok-2-1212,GPQA Diamond Chemistry,0.247,0.0415
350,Mixtral-8x7B-Instruct-v0.1,GPQA Diamond Chemistry,0.247,0.7825
351,claude-opus-4-6_unknown,PostTrainBench,0.2482,0.5735
352,Llama-4-Maverick-17B-128E-Instruct,PRBench Legal,0.2483652214,0.022
353,gpt2-xl,ARC (AI2),0.25,0.3625
354,gpt-5.5_xhigh,GDP.pdf,0.25,0.7075
355,falcon-40b,GSM8K,0.25,0.2645
356,gpt-5.5_xhigh,PostTrainBench,0.2502,0.338
357,gemini-3.1-flash-lite,MultiNRC,0.2502,0.2045
358,opt-13b,MMLU,0.251,0.2795
359,gemini-1.5-flash-001,MATH Level 5,0.2512273413897281,0.3305
360,ministral-3b-2410,GPQA Diamond,0.2525252525252525,0.6775
361,deepseek-coder-1.3b-base,ARC (AI2),0.254,0.334
362,gpt-4o-audio-preview-2025-06-03,AudioMultiChallenge,0.2544,0.486
363,Yi-1.5-34B-Chat,MATH Level 5,0.2548149546827795,0.611
364,gpt-5.4-2026-03-05_high,GSO-Bench,0.2549,0.4605
365,gpt-j-6b,MMLU,0.257,0.288
366,claude-3-haiku-20240307,GPQA Main Chemistry,0.257,0.591
367,WizardLM-2-8x22B,MATH Level 5,0.2573640483383685,0.2835
368,deepseek-coder-1.3b-base,MMLU,0.258,0.348
369,grok-code-fast-1,TerminalBench,0.258,0.549
370,o3-mini-2025-01-31_medium,BioLP-bench,0.258,0.4965
371,Llama-4-Scout-17B-16E-Instruct,GPQA Diamond Chemistry,0.258,0.0435
372,granite-4.1-30b,SciCode,0.258101851851852,0.4675
373,mimo-v2-flash,SciCode,0.259259259259259,0.464
374,gpt-4.1-nano-2025-04-14,SciCode,0.259259259259259,0.16
375,Llama-3.1-8B-Instruct,GPQA Diamond,0.2594696969696969,0.34
376,gpt-4o-2024-08-06,CAD-Eval,0.26,0.314
377,Llama-3.3-70B-Instruct,SciCode,0.260416666666667,0.2265
378,Meta-Llama-3-8B-Instruct,GPQA Diamond,0.2607323232323232,0.4975
379,gemini-3.1-pro-preview,ExploitBench,0.261,0.453
380,Cerebras-GPT-13B,MMLU,0.262,0.397
381,dolly-v2-12b,MMLU,0.262,0.4585
382,Meta-Llama-3-8B-Instruct,GPQA Main Chemistry,0.262,0.8715
383,RedPajama-INCITE-7B-Base,MMLU,0.263,0.1945
384,Llama-2-70b-chat-hf,GPQA Diamond,0.2632575757575757,0.729
385,Voxtral-Small-24B-2507,AudioMultiChallenge,0.2633,0.487
386,mistral-small-2506,SciCode,0.263888888888889,0.482
387,claude-opus-4-5-20251101_unknown,GSO-Bench,0.2647,0.794
388,claude-opus-4-7,ExploitBench,0.265,0.297
389,claude-opus-4-5-20251101,GSO-Bench,0.265,0.898
390,mistral-small-2503,SciCode,0.265046296296296,0.29
391,Baichuan-13B-Base,GSM8K,0.268,0.3635
392,gemini-3-pro-preview,VisualToolBench,0.2685,0.7755
393,amazon.nova-lite-v1:0,GPQA Diamond Chemistry,0.2689999999999999,0.2245
394,Meta-Llama-3-8B-Instruct,GPQA Diamond Chemistry,0.2689999999999999,0.795
395,stablelm-tuned-alpha-7b,ARC (AI2),0.27,0.4765
396,chatgpt-4o-01-29-2025,Aider Polyglot,0.271,0.5125
397,Qwen3-235B-A22B-Thinking-2507,MultiNRC,0.2711,0.666
398,ministral-8b-2410,GPQA Diamond,0.2714646464646464,0.667
399,gpt-3.5-turbo-0125,GPQA Diamond,0.271780303030303,0.421
400,grok-4-0709,TerminalBench,0.272,0.0925
401,Qwen3-Coder-480B-A35B-Instruct,TerminalBench,0.272,0.326
402,Llama-3.2-90B-Vision-Instruct,BALROG,0.273,0.917
403,DeepSeek-V3,SimpleQA Verified,0.2738336713995943,0.673
404,gpt-5.2-2025-12-11_high,GSO-Bench,0.274,0.84
405,claude-3-5-haiku-20241022,SciCode,0.274305555555556,0.4
406,gemma-2-9b-it,GPQA Diamond,0.2746212121212121,0.2745
407,claude-opus-4-6_unknown,VisualToolBench,0.2752,0.513
408,qwen3.5-9B,SciCode,0.275462962962963,0.437
409,DeepSeek-R1-0528,MultiNRC,0.2758,0.456
410,Phi-3-medium-128k-instruct,GPQA Diamond,0.2758838383838384,0.079
411,Kimi-K2-Instruct,SWE-Bench Pro,0.2767,0.658
412,claude-3-7-sonnet-20250219_unknown,MultiNRC,0.2777,0.684
413,Kimi-K2-Instruct,TerminalBench,0.278,0.4665
414,gemma-2-27b-it,MATH Level 5,0.2788897280966767,0.488
415,gpt-4-turbo-2024-04-09,GPQA Main Chemistry,0.2789999999999999,0.1005
416,Llama-3.1-70B-Instruct,BALROG,0.279,0.891
417,gpt-5.4-2026-03-05_xhigh,CL-Bench,0.279,0.8495
418,claude-3-5-haiku-20241022,Aider Polyglot,0.28,0.84
419,claude-3-haiku-20240307,GPQA Diamond Chemistry,0.28,0.6045
