obs_idx,model,benchmark,score,pit
281,claude-opus-4-5-20251101_unknown,Cybench,0.82,0.7
282,claude-opus-4-6_unknown,Cybench,0.93,0.8055
283,claude-opus-4-7_unknown,Cybench,0.96,0.9125
284,claude-sonnet-4-20250514,Cybench,0.35,0.7625
285,claude-sonnet-4-20250514_unknown,Cybench,0.35,0.497
286,claude-sonnet-4-5-20250929,Cybench,0.55,0.898
287,claude-sonnet-4-5-20250929_unknown,Cybench,0.6,0.3815
288,gemini-1.5-pro-001,Cybench,0.075,0.2875
289,gemini-1.5-pro-001-feb24,Cybench,0.075,0.398
290,gpt-4.5-preview-2025-02-27,Cybench,0.175,0.338
291,gpt-4o-2024-05-13,Cybench,0.125,0.5815
292,gpt-4o-2024-11-20,Cybench,0.125,0.7095
293,grok-4-0709,Cybench,0.43,0.32
294,grok-4-fast,Cybench,0.3,0.5305
295,muse-spark,Cybench,0.654,0.1015
296,o1-mini-2024-09-12_medium,Cybench,0.1,0.1775
297,o1-mini-2024-09-12_unknown,Cybench,0.1,0.3735
298,o1-preview-2024-09-12,Cybench,0.1,0.047
299,o3-mini-2025-01-31,Cybench,0.225,0.566
300,o3-mini-2025-01-31_medium,Cybench,0.225,0.254
301,claude-3-7-sonnet-20250219_unknown,CyberGym,0.4968421052631579,0.4415
302,claude-mythos-5,CyberGym,0.8821052631578947,0.515
303,claude-mythos-preview,CyberGym,0.8747368421052631,0.4765
304,claude-opus-4-1-20250805_unknown,CyberGym,0.6452631578947369,0.669
305,claude-opus-4-5-20251101_unknown,CyberGym,0.5326315789473685,0.033
306,claude-opus-4-6_unknown,CyberGym,0.7789473684210526,0.5875
307,claude-opus-4-7_unknown,CyberGym,0.768421052631579,0.468
308,claude-opus-4-8_unknown,CyberGym,0.8294736842105263,0.697
309,claude-sonnet-4-20250514_unknown,CyberGym,0.6263157894736842,0.6855
310,claude-sonnet-4-5-20250929_unknown,CyberGym,0.7021052631578948,0.6615
311,claude-sonnet-4-6_unknown,CyberGym,0.6863157894736842,0.5535
312,gpt-5.4-2026-03-05_unknown,CyberGym,0.8315789473684211,0.762
313,gpt-5.5,CyberGym,0.8621052631578948,0.7475
314,gpt-5.5_unknown,CyberGym,0.8610526315789474,0.7185
315,gpt-5.6-sol_unknown,CyberGym,0.88,0.565
316,muse-spark,CyberGym,0.4578947368421053,0.0105
317,DeepSeek-R1-0528,DeepResearch Bench,0.351,0.0205
318,claude-3-7-sonnet-20250219_2K,DeepResearch Bench,0.436,0.4395
319,claude-haiku-4-5-20251001_low,DeepResearch Bench,0.455,0.5185
320,claude-opus-4-1-20250805,DeepResearch Bench,0.483,0.662
321,claude-opus-4-20250514_2K,DeepResearch Bench,0.4679999999999999,0.5765
322,claude-opus-4-5-20251101_high,DeepResearch Bench,0.5479999999999999,0.827
323,claude-opus-4-5-20251101_low,DeepResearch Bench,0.537,0.7945
324,claude-opus-4-6_high,DeepResearch Bench,0.5529999999999999,0.7985
325,claude-opus-4-6_low,DeepResearch Bench,0.514,0.762
326,claude-opus-4-6_medium,DeepResearch Bench,0.532,0.787
327,claude-opus-4-8_high,DeepResearch Bench,0.502,0.5845
328,claude-opus-4-8_low,DeepResearch Bench,0.493,0.554
329,claude-opus-4-8_medium,DeepResearch Bench,0.474,0.5785
330,claude-sonnet-4-20250514_2K,DeepResearch Bench,0.466,0.564
331,claude-sonnet-4-5-20250929_2K,DeepResearch Bench,0.526,0.764
332,claude-sonnet-4-5-20250929_low,DeepResearch Bench,0.475,0.5875
333,claude-sonnet-4-6_high,DeepResearch Bench,0.549,0.9155
334,claude-sonnet-4-6_low,DeepResearch Bench,0.504,0.7105
335,gemini-2.5-pro,DeepResearch Bench,0.415,0.1615
336,gemini-2.5-pro-preview-06-05,DeepResearch Bench,0.428,0.2015
337,gemini-3-flash-preview_high,DeepResearch Bench,0.479,0.451
338,gemini-3-flash-preview_low,DeepResearch Bench,0.498,0.699
339,gemini-3-flash-preview_minimal,DeepResearch Bench,0.49,0.663
340,gemini-3-pro-preview_low,DeepResearch Bench,0.4629999999999999,0.524
341,gemini-3.1-flash-lite,DeepResearch Bench,0.364,0.0295
342,gemini-3.1-flash-lite_low,DeepResearch Bench,0.373,0.057
343,gemini-3.1-pro-preview_high,DeepResearch Bench,0.478,0.348
344,gemini-3.1-pro-preview_low,DeepResearch Bench,0.445,0.4835
345,gpt-5-2025-08-07_high,DeepResearch Bench,0.481,0.554
346,gpt-5-2025-08-07_low,DeepResearch Bench,0.496,0.64
347,gpt-5-2025-08-07_medium,DeepResearch Bench,0.486,0.5705
348,gpt-5-2025-08-07_minimal,DeepResearch Bench,0.489,0.735
349,gpt-5.1-2025-11-13_low,DeepResearch Bench,0.428,0.41
350,gpt-5.2-2025-12-11_low,DeepResearch Bench,0.411,0.146
351,gpt-5.4-2026-03-05_low,DeepResearch Bench,0.351,0.015
352,gpt-5.4-mini-2026-03-17_low,DeepResearch Bench,0.363,0.1755
353,gpt-5.5_high,DeepResearch Bench,0.54,0.679
354,gpt-5.5_low,DeepResearch Bench,0.487,0.4805
355,gpt-5.5_medium,DeepResearch Bench,0.496,0.6875
356,grok-4-0709,DeepResearch Bench,0.473,0.538
357,o3-2025-04-16_medium,DeepResearch Bench,0.452,0.389
358,MiniMax-M2.7,ExploitBench,0.133,0.446
359,claude-haiku-4-5-20251001_unknown,ExploitBench,0.1369999999999999,0.5605
360,claude-mythos-5,ExploitBench,0.672,0.667
361,claude-mythos-preview,ExploitBench,0.6585518292682927,0.571
362,claude-mythos-preview-early,ExploitBench,0.738,0.8145
363,claude-opus-4-7,ExploitBench,0.265,0.1995
364,claude-opus-4-7_unknown,ExploitBench,0.2317073170731707,0.067
365,claude-opus-4-8_unknown,ExploitBench,0.3475,0.3365
366,claude-sonnet-4-6,ExploitBench,0.236,0.6785
367,claude-sonnet-4-6_unknown,ExploitBench,0.2109756097560975,0.6015
368,gemini-3.1-pro-preview,ExploitBench,0.261,0.4485
369,gemini-3.1-pro-preview_unknown,ExploitBench,0.1753048780487804,0.5585
370,glm-5.1,ExploitBench,0.181,0.4095
371,gpt-5.5_unknown,ExploitBench,0.474,0.5665
372,gpt-5.6-sol_unknown,ExploitBench,0.633,0.6185
373,kimi-k2.6,ExploitBench,0.184,0.4215
374,Inkling_xhigh,FrontierSWE v2,0.0411888647058823,0.075
375,claude-fable-5-1_max,FrontierSWE v2,0.5629078999999999,0.6965
376,gemini-3.7-flash_high,FrontierSWE v2,0.2026059058823529,0.3095
377,glm-5.3_max,FrontierSWE v2,0.3018186411764705,0.7775
378,gpt-5.6-sol_max,FrontierSWE v2,0.3220246705882353,0.5875
379,grok-4.6_xhigh,FrontierSWE v2,0.2528619588235294,0.6335
380,kimi-k3_max,FrontierSWE v2,0.2586503205882353,0.594
381,muse-spark-1.2_xhigh,FrontierSWE v2,0.1197025647058823,0.407
382,qwen3.8-max_xhigh,FrontierSWE v2,0.1580935058823529,0.3495
384,MiniMax-M3,GBAEval,0.009136320401503,0.143
385,claude-fable-5_unknown,GBAEval,0.7447198828312318,0.7925
386,claude-opus-4-6_unknown,GBAEval,0.4411559216788414,0.6985
387,claude-opus-4-7_unknown,GBAEval,0.4381136187608589,0.664
388,claude-opus-4-8_unknown,GBAEval,0.7090450062635527,0.855
389,claude-opus-5_unknown,GBAEval,0.7959852171423216,0.885
390,claude-sonnet-4-6_unknown,GBAEval,0.4875663483204475,0.844
391,claude-sonnet-5_unknown,GBAEval,0.6526299757455419,0.8455
392,gemini-3.1-pro-preview,GBAEval,0.0084627909799686,0.096
393,gemini-3.5-flash_unknown,GBAEval,0.0670136640255754,0.5655
395,glm-5.2_unknown,GBAEval,0.0001721823188174,0.2825
396,gpt-5.4-2026-03-05_unknown,GBAEval,0.4514817826662626,0.7055
397,gpt-5.5_unknown,GBAEval,0.5322037178151383,0.6325
398,gpt-5.6-sol_unknown,GBAEval,0.5259227864005247,0.465
399,grok-4.5_unknown,GBAEval,0.6541267565853209,0.836
400,kimi-k2.6,GBAEval,0.0086249321153157,0.1645
401,kimi-k2.7-code,GBAEval,0.0085265631089688,0.194
402,kimi-k3_unknown,GBAEval,0.4834685537953759,0.75
403,muse-spark-1.1,GBAEval,0.0791725771495411,0.2085
404,qwen3.7-max,GBAEval,0.0040666088933695,0.087
405,claude-fable-5_max,GDP.pdf,0.298,0.942
406,claude-fable-5_unknown,GDP.pdf,0.3,0.8235
407,claude-opus-4-7_max,GDP.pdf,0.21,0.745
408,claude-opus-4-8_max,GDP.pdf,0.24,0.781
409,claude-opus-5_max,GDP.pdf,0.24,0.7085
410,claude-sonnet-4-6_max,GDP.pdf,0.18,0.6675
411,gemini-3-flash-preview,GDP.pdf,0.1,0.0875
412,gemini-3-flash-preview_high,GDP.pdf,0.1,0.0485
413,gemini-3.1-pro-preview,GDP.pdf,0.17,0.365
414,gemini-3.1-pro-preview_high,GDP.pdf,0.17,0.3235
415,gemini-3.5-flash-lite_high,GDP.pdf,0.1,0.104
416,gemini-3.5-flash_medium,GDP.pdf,0.14,0.48
417,gemini-3.5-flash_unknown,GDP.pdf,0.14,0.4425
418,gemini-3.6-flash_high,GDP.pdf,0.14,0.1415
419,gemini-3.6-flash_unknown,GDP.pdf,0.14,0.4965
420,gemini-3.7-flash_high,GDP.pdf,0.238,0.6995
421,gemini-3.7-flash_medium,GDP.pdf,0.218,0.748
422,glm-5.3-flash_max,GDP.pdf,0.14,0.236
423,gpt-5.5_xhigh,GDP.pdf,0.26,0.7845
424,gpt-5.6-luna_medium,GDP.pdf,0.227,0.7635
425,gpt-5.6-luna_unknown,GDP.pdf,0.227,0.787
426,gpt-5.6-sol_max,GDP.pdf,0.307,0.906
427,gpt-5.6-sol_unknown,GDP.pdf,0.307,0.723
428,gpt-5.6-terra_medium,GDP.pdf,0.247,0.807
429,gpt-5.6-terra_unknown,GDP.pdf,0.247,0.805
430,grok-4.3_high,GDP.pdf,0.08,0.0275
431,grok-4.5_high,GDP.pdf,0.14,0.1935
432,grok-4.6_high,GDP.pdf,0.16,0.292
